metric_group,metric_name,asset,pair,stage,trade_action,value,sample_size,window,notes
no_trade_lock,suppressed_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
no_trade_lock,release_count,,,,,123,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
no_trade_lock,lock_duration_median_sec,,,,,300.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
no_trade_lock,lock_duration_max_sec,,,,,300,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,active_count,,,,,1,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,delivered_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,merged_count,,,,,59,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,upgraded_count,,,,,76,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,expired_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
prealert_lifecycle,suppressed_by_lock_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
candidate_tradeable,candidate_count,,,,,1,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
candidate_tradeable,tradeable_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,final_trading_output_audited_row_count,,,,,136,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,final_trading_output_unaudited_row_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,delivered_verified_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,delivered_candidate_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,delivered_blocked_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,delivered_legacy_chase_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,legacy_chase_downgraded_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,legacy_chase_leaked_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,messages_blocked_by_opportunity_gate,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,trade_action_chase_without_opportunity_count,,,,,1,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,opportunity_label_without_verified_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,candidate_label_without_candidate_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,blocked_legacy_chase_count,,,,,1,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,all_opportunity_labels_verified,,,,,True,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,all_candidate_labels_are_candidate,,,,,True,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,blocked_covers_legacy_chase_risk,,,,,True,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
final_trading_output,final_trading_output_distribution,,,missing,,136,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_candidate_count,,,,,3,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_verified_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_blocked_count,,,,,84,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_none_count,,,,,398,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_candidate_to_verified_rate,,,,,0.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_score_median,,,,,0.5175,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_score_p90,,,,,0.6821,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_candidate_followthrough_60s_rate,,,,,,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_candidate_adverse_60s_rate,,,,,,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_verified_followthrough_60s_rate,,,,,,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_verified_adverse_60s_rate,,,,,,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_blocker_avoided_adverse_rate,,,,,0.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,blocker_saved_rate,,,,,0.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,blocker_false_block_rate,,,,,0.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_budget_suppressed_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_cooldown_suppressed_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_profile_count,,,,,31,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,profiles_blocked_by_sample_count,,,,,31,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_non_lp_support_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_non_lp_risk_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunities_upgraded_by_non_lp,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunities_blocked_by_non_lp,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunities_upgraded_by_calibration,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunities_downgraded_by_calibration,,,,,3,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,candidates_blocked_by_calibration,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,verified_allowed_by_calibration,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,opportunity_history_sample_sufficiency_rate,,,,,0.9113,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
trade_opportunity,samples_until_verified_open,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome_price_source,source_distribution,,,okx_mark,,544,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_failure_reason_distribution,,,catchup_window_exceeded,,8,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_failure_reason_distribution,,,window_elapsed_without_price_update,,536,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_30s_pending_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_30s_completed_count,,,,,62,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_30s_unavailable_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_30s_expired_count,,,,,74,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_30s_completed_rate,,,,,0.4559,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_60s_completed_rate,,,,,0.4118,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,outcome_300s_completed_rate,,,,,0.0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,catchup_completed_count,,,,,0,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
outcome,catchup_expired_count,,,,,6,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
telegram,total_suppressed,,,,,127,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
noise_reduction,suppressed_ratio,,,,,0.9485,136,2026-04-20 15:03:51 UTC -> 2026-04-21 05:56:14 UTC,
