metric_group,metric_name,asset,pair,stage,trade_action,value,sample_size,window,notes
prealert_lifecycle,active_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
prealert_lifecycle,delivered_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
prealert_lifecycle,merged_count,,,,,137,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
prealert_lifecycle,upgraded_count,,,,,166,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
prealert_lifecycle,expired_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
prealert_lifecycle,suppressed_by_lock_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
candidate_tradeable,candidate_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
candidate_tradeable,tradeable_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,final_trading_output_audited_row_count,,,,,303,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,final_trading_output_unaudited_row_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,delivered_verified_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,delivered_candidate_count,,,,,1,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,delivered_blocked_count,,,,,9,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,delivered_legacy_chase_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,legacy_chase_downgraded_count,,,,,3,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,legacy_chase_leaked_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,messages_blocked_by_opportunity_gate,,,,,84,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,trade_action_chase_without_opportunity_count,,,,,3,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,opportunity_label_without_verified_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,candidate_label_without_candidate_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,blocked_legacy_chase_count,,,,,1,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,all_opportunity_labels_verified,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,all_candidate_labels_are_candidate,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,blocked_covers_legacy_chase_risk,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,final_trading_output_distribution,,,asset_market_state,,122,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,final_trading_output_distribution,,,trade_action_legacy,,151,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
final_trading_output,final_trading_output_distribution,,,trade_opportunity,,30,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_candidate_count,,,,,3,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_verified_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_blocked_count,,,,,98,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_none_count,,,,,581,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_candidate_to_verified_rate,,,,,0.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,verified_maturity,,,,,immature,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,immature_verified_warning,,,,,False,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,verified_should_not_be_traded_reason,,,,,outcome_completion_rate_below_0.70,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_outcome_completion_rate,,,,,0.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,max_profile_sample_count,,,,,505,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_score_median,,,,,0.5069,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_score_p90,,,,,0.6672,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_candidate_followthrough_60s_rate,,,,,,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_candidate_adverse_60s_rate,,,,,,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_verified_followthrough_60s_rate,,,,,,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_verified_adverse_60s_rate,,,,,,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_blocker_avoided_adverse_rate,,,,,0.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,blocker_saved_rate,,,,,0.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,blocker_false_block_rate,,,,,0.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_budget_suppressed_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_cooldown_suppressed_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_profile_count,,,,,53,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,profiles_blocked_by_sample_count,,,,,53,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_non_lp_support_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_non_lp_risk_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunities_upgraded_by_non_lp,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunities_blocked_by_non_lp,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunities_upgraded_by_calibration,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunities_downgraded_by_calibration,,,,,3,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,candidates_blocked_by_calibration,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,verified_allowed_by_calibration,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,opportunity_history_sample_sufficiency_rate,,,,,0.9091,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
trade_opportunity,samples_until_verified_open,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome_price_source,source_distribution,,,okx_mark,,1212,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_30s_pending_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_30s_completed_count,,,,,303,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_30s_unavailable_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_30s_expired_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_30s_completed_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_60s_completed_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,outcome_300s_completed_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,catchup_completed_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
outcome,catchup_expired_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
telegram,total_suppressed,,,,,160,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
noise_reduction,suppressed_ratio,,,,,0.6865,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
